orders
order_id;customer_id;order_date;total_price
1324;526;24.03.2019 14:29:30;35729
1325;322;31.12.2018 07:05:01;62496
1326;141;05.06.2018 15:20:35;3625
1327;154;10.04.2020 18:31:20;16339
1328;396;26.05.2020 08:01:47;75473
1329;55;22.04.2019 08:13:15;6614
1330;527;12.04.2019 13:29:02;77155
1331;206;17.11.2019 11:22:18;48802
1332;138;23.01.2021 22:27:04;24074
1333;541;31.01.2018 06:05:13;8146
1334;453;13.03.2018 07:42:09;50308
1335;375;25.05.2020 14:04:16;88430
1336;357;05.01.2019 12:17:37;67164
1337;489;22.09.2018 03:18:03;10767
1338;489;20.05.2020 08:16:52;14680
1339;50;07.09.2018 19:58:45;80217
1340;71;10.02.2018 16:01:31;15890
1341;424;11.08.2019 00:51:11;19465
1342;328;20.07.2020 01:58:40;2074
1343;518;27.03.2018 00:40:40;49139
1344;424;13.01.2019 11:23:35;66146
1345;111;01.12.2018 19:35:20;47453
1346;216;10.09.2020 07:31:55;63139
1347;528;17.07.2020 07:31:27;71994
1348;493;23.01.2019 07:50:08;78177
1349;160;07.01.2018 23:09:24;60475
1350;216;31.03.2020 16:31:56;77261
1351;263;23.10.2020 04:05:24;2467
1352;145;29.07.2020 05:17:12;98076
1353;158;26.05.2020 10:55:30;93156
1354;110;15.10.2020 23:48:44;15370
1355;144;18.02.2019 04:12:31;28183
1356;477;28.11.2018 17:32:00;62073
1357;133;11.04.2019 16:45:47;67912
1358;150;06.06.2019 17:33:47;59471
1359;301;12.08.2019 20:08:17;71518
1360;501;25.09.2019 12:08:38;89625
1361;74;06.03.2018 13:53:35;68892
1362;144;30.03.2020 08:38:58;71121
1363;366;11.01.2018 11:01:44;68111
1364;384;28.03.2020 16:54:26;99454
1365;223;30.12.2018 06:53:52;68506
1366;542;16.04.2018 22:15:44;75835
1367;33;03.10.2019 22:06:25;49735
1368;71;16.05.2018 08:45:57;18715
1369;150;21.03.2020 03:23:06;50173
1370;56;28.02.2020 21:38:23;23964
1371;419;08.07.2018 10:08:11;57014
1372;241;20.02.2019 22:26:27;7385
1373;384;20.11.2020 04:40:58;58958
1374;215;01.12.2019 02:18:20;44500
1375;306;19.01.2019 21:22:58;8276
1376;67;26.05.2020 09:29:55;35708
1377;519;19.11.2020 07:46:50;4823
1378;551;10.06.2018 11:09:09;41257
1379;453;02.11.2018 21:21:38;74241
1380;282;17.02.2020 05:05:55;79283
1381;522;16.08.2020 20:06:37;31403
1382;335;04.05.2020 17:02:54;75054
1383;136;03.11.2020 17:48:23;52182
1384;332;23.06.2018 01:12:57;45522
1385;293;25.12.2018 12:08:29;87399
1386;63;14.08.2020 23:43:41;70303
1387;245;20.01.2021 03:35:43;38778
1388;104;09.06.2019 21:36:34;35472
1389;547;10.08.2019 06:45:51;29992
1390;243;10.11.2018 07:53:48;65634
1391;228;17.10.2020 15:26:38;98370
1392;100;03.09.2018 00:02:34;19774
1393;282;27.03.2018 00:28:00;61935
1394;297;29.06.2020 23:44:07;19965
1395;502;19.01.2019 10:04:04;77449
1396;405;18.01.2021 17:48:36;5889
1397;262;03.02.2019 14:20:26;42983
1398;84;22.06.2018 06:59:03;20627
1399;471;13.10.2020 12:50:12;61234
1400;276;15.01.2021 11:27:22;16078
1401;364;09.04.2019 03:07:34;84942
1402;294;22.01.2020 07:17:56;690
1403;384;25.04.2020 09:24:33;32747
1404;549;28.11.2019 07:37:32;54599
1405;66;26.06.2019 22:47:22;96629
1406;368;13.06.2020 22:29:02;11862
1407;15;24.10.2019 13:01:21;75971
1408;191;20.11.2019 22:04:47;2757
1409;114;27.12.2020 17:51:46;89203
1410;43;19.07.2020 09:37:16;20211
1411;315;25.06.2018 18:37:46;75458
1412;476;08.08.2019 02:33:41;47459
1413;231;18.02.2018 04:31:36;40183
1414;137;14.09.2020 12:04:29;86810
1415;57;28.03.2019 20:40:54;60000
1416;126;11.03.2020 13:02:12;33493
1417;97;22.03.2019 15:02:46;65810
1418;225;04.10.2020 17:56:53;8496
1419;178;20.05.2020 20:15:38;53035
1420;345;13.03.2018 23:31:25;7609
1421;424;10.10.2020 20:47:54;10992
1422;471;24.02.2020 16:13:07;66915
1423;97;22.12.2020 14:24:10;16457
1424;57;07.10.2018 17:01:50;27499
1425;519;24.08.2020 06:55:35;99364
1426;426;16.05.2020 13:45:45;84930
1427;180;03.02.2019 21:49:08;50273
1428;453;03.01.2021 00:08:51;25770
1429;330;04.04.2018 19:06:04;58514
1430;467;23.08.2018 08:08:07;43133
1431;163;29.04.2018 03:05:28;40687
1432;539;13.03.2018 09:36:17;71169
1433;375;30.08.2018 22:24:39;65843
1434;82;23.01.2021 23:50:28;44161
1435;256;05.07.2020 15:34:05;47125
1436;113;07.06.2019 12:25:52;25639
1437;542;30.04.2020 11:34:36;91984
1438;276;16.05.2020 07:58:49;87496
1439;332;14.08.2018 07:24:57;72066
1440;187;12.01.2019 17:21:27;19075
1441;455;15.02.2019 08:56:59;90063
1442;369;10.12.2018 19:18:50;8583
1443;138;28.03.2020 22:28:30;25596
1444;338;15.02.2020 19:40:59;92384
1445;143;25.01.2019 12:15:35;6239
1446;524;06.08.2020 23:17:59;85381
1447;192;19.09.2020 14:29:12;76309
1448;29;20.06.2019 17:55:11;30801
1449;514;10.10.2020 16:29:09;76671
1450;319;01.06.2020 15:57:18;90729
1451;321;15.01.2020 00:25:24;3408
1452;427;09.04.2019 23:27:09;93635
1453;161;10.06.2020 19:24:42;10186
1454;281;22.10.2019 10:40:09;91358
1455;372;18.01.2018 16:24:29;82264
1456;336;25.04.2018 03:05:20;18378
1457;350;17.05.2018 12:45:46;7702
1458;215;05.12.2019 03:49:05;70837
1459;283;27.01.2020 02:56:48;24744
1460;483;13.08.2019 07:40:34;24449
1461;275;28.08.2019 04:41:31;47956
1462;402;27.09.2019 13:04:00;97070
1463;447;28.10.2018 13:29:31;72700
1464;362;18.11.2018 16:41:39;27490
1465;85;28.06.2020 22:06:04;27129
1466;67;07.08.2020 06:36:09;81225
1467;196;28.10.2020 01:35:30;57911
1468;338;23.01.2019 13:53:18;13760
1469;546;27.01.2020 12:01:36;8339
1470;226;17.01.2019 12:53:37;69287
1471;547;03.04.2020 18:52:01;63168
1472;84;19.11.2019 01:11:00;17740
1473;464;01.12.2019 16:55:11;83375
1474;428;17.06.2018 14:13:11;49967
1475;61;24.01.2020 06:47:09;40229
1476;191;09.11.2020 18:22:48;38394
1477;227;27.06.2020 18:11:11;72418
1478;298;17.09.2019 18:08:05;20677
1479;195;25.04.2020 21:58:17;26657
1480;548;07.05.2019 10:54:51;68323
1481;48;09.01.2021 11:17:20;39770
1482;110;12.02.2020 04:40:47;63396
1483;166;22.10.2018 01:03:28;16504
1484;53;27.09.2020 14:20:32;85831
1485;453;24.10.2018 03:35:06;34505
1486;388;18.02.2018 08:16:48;63764
1487;337;11.11.2018 22:05:20;18715
1488;199;09.12.2020 04:50:09;89213
1489;354;02.08.2019 16:28:43;82960
1490;361;19.10.2018 23:49:24;79769
1491;306;04.08.2018 14:56:10;13542
1492;269;11.07.2018 15:35:27;98157
1493;292;05.01.2021 04:24:00;46180
1494;168;02.01.2021 01:20:58;47353
1495;435;06.08.2018 15:26:06;18782
1496;70;16.11.2020 17:29:35;21961
1497;391;15.07.2020 20:52:43;93546
1498;78;28.09.2018 17:01:09;48178
1499;132;06.06.2020 19:15:27;57089
1500;326;27.05.2020 05:53:50;61623
1501;231;10.01.2020 11:29:52;69810
1502;301;10.04.2020 11:58:23;8160
1503;424;04.08.2020 16:03:36;36217
1504;385;08.06.2020 14:37:50;61488
1505;414;05.01.2019 01:40:00;22747
1506;129;22.06.2020 02:51:36;24486
1507;402;27.11.2018 12:33:50;96992
1508;123;10.01.2021 13:47:35;77557
1509;409;25.03.2018 20:50:24;63041
1510;28;08.08.2018 17:09:31;28756
1511;156;28.11.2020 05:00:46;34636
1512;4;10.12.2018 04:49:31;73876
1513;43;18.01.2021 21:27:19;15090
1514;22;11.04.2018 12:13:07;86902
1515;382;09.12.2018 06:39:20;53131
1516;206;13.04.2018 12:42:10;34421
1517;281;30.05.2020 05:52:55;35167
1518;158;15.03.2020 12:16:58;70353
1519;190;06.09.2019 03:04:11;12079
1520;506;11.12.2019 01:46:14;64227
1521;113;11.06.2020 06:54:44;93159
1522;390;12.01.2020 09:20:31;79378
1523;161;23.06.2019 07:21:23;88409
1524;499;10.12.2020 18:54:19;92149
1525;245;10.09.2018 02:16:27;90551
1526;433;19.02.2019 12:44:10;34447
1527;27;05.07.2019 05:45:32;62991
1528;5;02.11.2020 06:46:36;73987
1529;406;12.12.2018 23:13:37;69995
1530;140;29.07.2019 16:21:18;89852
1531;219;24.05.2020 02:33:39;16570
1532;452;08.08.2019 04:13:58;24207
1533;260;07.11.2020 01:13:24;53730
1534;233;02.10.2019 07:43:10;74293
1535;358;29.06.2018 14:18:43;12004
1536;223;11.10.2019 17:50:20;1860
1537;112;21.01.2019 23:19:32;92268
1538;273;27.06.2018 08:39:17;60268
1539;192;18.12.2020 08:25:08;73235
1540;78;02.06.2020 07:51:47;7335
1541;18;26.12.2020 04:44:21;48415
1542;250;23.05.2020 21:19:03;14641
1543;494;20.10.2020 08:21:33;35187
1544;486;01.12.2020 00:07:40;85257
1545;330;16.11.2020 10:40:48;25881
1546;325;10.02.2018 11:53:15;70979
1547;246;25.03.2019 09:41:00;14624
1548;134;14.08.2020 07:30:08;96650
1549;444;20.06.2019 13:37:21;78464
1550;446;30.12.2018 23:42:35;48747
1551;142;15.10.2018 04:57:36;82384
1552;63;24.02.2020 09:08:29;56780
1553;131;28.09.2020 00:14:07;39711
1554;506;08.01.2019 00:45:41;57694
1555;365;01.07.2018 17:58:39;2989
1556;116;09.03.2020 07:30:22;55723
1557;99;09.01.2018 01:21:46;35063
1558;211;08.12.2019 02:23:25;89127
1559;314;30.09.2020 09:56:47;31663
1560;162;09.11.2019 18:44:45;66669
1561;216;24.06.2018 13:27:57;26811
1562;280;11.09.2018 16:56:27;26264
1563;256;05.07.2018 01:22:42;73494
1564;502;20.08.2018 16:15:07;8948
1565;486;15.10.2019 14:49:28;85241
1566;122;24.10.2019 23:32:50;32079
1567;430;23.03.2020 16:30:05;98021
1568;499;19.10.2019 11:18:44;81749
1569;341;26.08.2020 17:49:42;76208
1570;512;18.12.2018 01:30:46;51942
1571;529;28.05.2020 23:11:53;99713
1572;291;13.06.2018 21:41:33;73144
1573;140;04.05.2020 21:33:21;70030
1574;328;23.07.2020 12:35:47;3523
1575;154;14.02.2018 05:48:16;21129
1576;502;20.03.2020 16:37:43;42470
1577;259;09.06.2019 16:28:06;3984
1578;320;27.03.2020 04:25:09;46740
1579;8;10.07.2018 05:14:26;34585
1580;269;06.02.2018 12:59:40;9944
1581;223;05.09.2020 20:03:45;3212
1582;324;11.08.2019 19:10:27;43849
1583;450;17.09.2018 15:47:34;53586
1584;315;26.01.2020 10:30:17;21033
1585;50;02.03.2018 02:47:27;7984
1586;350;17.09.2019 02:11:55;93003
1587;369;10.11.2019 15:39:10;34041
1588;446;01.02.2018 17:29:34;39352
1589;357;30.11.2020 17:30:30;48539
1590;11;12.04.2020 15:19:54;30215
1591;333;11.01.2020 03:03:20;56536
1592;318;02.10.2020 09:51:45;93050
1593;533;20.04.2020 07:18:47;53972
1594;177;09.03.2020 00:41:35;8741
1595;509;27.04.2020 04:23:56;67749
1596;425;03.03.2019 11:35:01;2497
1597;116;05.05.2018 08:35:37;5097
1598;254;06.04.2020 10:46:22;69295
1599;111;14.11.2020 06:21:56;60798
1600;451;25.11.2018 17:40:05;2747
1601;135;08.07.2018 18:08:45;18689
1602;392;31.03.2019 10:33:13;50118
1603;204;09.01.2021 23:40:37;70749
1604;394;28.06.2018 03:31:13;32466
1605;333;21.07.2019 06:25:48;475
1606;226;22.10.2019 14:17:43;23286
1607;21;14.12.2020 07:20:52;15531
1608;424;25.01.2021 17:20:29;75702
1609;84;02.09.2020 13:23:16;3778
1610;4;22.02.2020 13:07:40;56707
1611;108;30.10.2020 17:16:57;18567
1612;242;03.01.2019 13:52:33;34055
1613;179;03.03.2020 08:09:06;57739
1614;542;04.09.2018 11:29:37;60109
1615;158;09.11.2019 05:55:43;44257
1616;303;20.12.2020 03:27:49;68078
1617;516;08.12.2018 03:52:19;15893
1618;491;09.02.2018 20:03:30;46244
1619;420;10.03.2020 19:15:41;9076
1620;116;13.06.2018 00:02:47;6106
1621;142;24.02.2019 06:17:43;50720
1622;421;31.12.2020 12:22:56;33220
1623;432;09.06.2018 21:11:27;44288
1624;243;08.11.2018 11:31:58;66779
1625;150;18.01.2021 22:23:31;33585
1626;132;27.01.2021 17:11:08;7686
1627;283;28.11.2020 20:50:39;25259
1628;455;19.01.2020 13:16:13;36156
1629;196;30.05.2018 01:51:36;8155
1630;462;12.03.2019 04:14:29;83081
1631;128;24.01.2018 05:29:23;97099
1632;290;08.07.2019 23:59:10;32500
1633;60;02.01.2019 09:15:37;5553
1634;156;16.10.2018 14:44:06;85218
1635;171;28.09.2020 12:05:58;22471
1636;168;30.01.2021 03:11:29;41695
1637;448;22.10.2019 01:00:41;57225
1638;544;16.05.2020 09:12:53;73735
1639;462;01.03.2018 22:34:55;16300
1640;28;12.12.2019 10:19:10;28122
1641;70;05.10.2018 16:35:29;28765
1642;389;12.10.2020 03:13:10;2151
1643;545;17.12.2019 03:42:01;61947
1644;310;23.05.2019 08:39:49;13617
1645;114;26.12.2018 04:04:39;30460
1646;511;29.11.2018 14:10:58;33672
1647;280;30.08.2020 17:27:42;96093
1648;349;22.10.2020 09:59:28;81162
1649;510;16.09.2019 14:13:45;73146
1650;529;04.12.2020 17:27:24;13970
1651;260;29.01.2020 05:09:30;18046
1652;338;27.05.2019 09:00:58;12816
1653;125;28.05.2020 19:43:32;13444
1654;256;09.02.2020 07:44:32;67903
1655;410;20.01.2020 06:09:57;21011
1656;252;08.11.2019 09:34:14;86149
1657;452;22.02.2020 19:15:39;75800
1658;53;31.07.2018 04:02:24;80759
1659;223;29.04.2019 12:01:27;61424
1660;447;14.03.2019 09:56:13;36745
1661;17;08.06.2019 14:27:28;53109
1662;49;23.03.2020 02:23:03;81987
1663;43;24.12.2020 21:13:14;17314
1664;283;14.09.2020 11:22:34;80430
1665;39;15.07.2019 08:44:55;60356
1666;335;13.02.2018 04:32:27;92210
1667;173;28.07.2018 14:07:07;96076
1668;339;09.12.2019 23:18:56;80586
1669;416;11.04.2018 03:33:34;18466
1670;405;13.08.2020 14:09:25;29498
1671;428;10.01.2020 18:56:13;83426
1672;202;10.07.2018 21:57:50;23359
1673;54;29.07.2020 15:11:57;95764
1674;223;22.11.2020 18:00:17;83355
1675;19;07.05.2018 23:31:41;15300
1676;522;05.12.2019 21:33:18;27995
1677;411;05.08.2020 09:14:26;99218
1678;13;31.08.2019 11:44:16;25972
1679;204;17.09.2019 02:13:19;77053
1680;171;20.07.2020 11:24:53;26821
1681;81;02.03.2019 12:12:34;80028
1682;374;07.11.2019 09:00:48;79550
1683;397;17.12.2019 13:46:04;93747
1684;264;03.05.2020 13:56:09;20428
1685;398;12.09.2019 11:15:19;19596
1686;405;11.01.2019 16:59:03;30266
1687;100;05.01.2020 17:06:27;2278
1688;431;18.10.2018 09:54:39;45464
1689;376;02.02.2021 03:42:07;57182
1690;123;18.04.2020 19:22:01;46044
1691;61;17.07.2019 21:33:20;59767
1692;509;12.09.2018 07:19:09;46385
1693;428;27.08.2018 02:52:21;99293
1694;354;12.09.2019 00:03:01;45439
1695;346;08.06.2019 15:01:36;63360
1696;337;07.11.2018 08:24:38;75680
1697;223;19.01.2021 15:59:40;53155
1698;280;25.01.2018 22:04:50;465
1699;359;19.05.2019 12:32:53;68233
1700;53;08.10.2018 09:28:00;37897
1701;50;28.08.2019 17:16:19;54029
1702;538;01.07.2020 22:15:37;49337
1703;149;18.08.2019 19:20:23;70583
1704;302;22.05.2020 14:15:42;94311
1705;17;01.06.2019 05:23:06;68586
1706;466;28.11.2018 15:46:40;13177
1707;61;07.04.2018 21:24:23;51316
1708;221;05.02.2020 04:16:04;62894
1709;198;07.01.2018 16:51:59;11063
1710;101;11.12.2020 05:30:02;72160
1711;176;20.10.2020 06:39:35;6995
1712;392;28.03.2019 05:07:49;80080
1713;279;11.02.2018 21:10:09;50301
1714;546;29.08.2020 11:31:10;6181
1715;528;26.06.2020 15:56:56;33430
1716;370;05.02.2018 07:16:04;33092
1717;380;12.10.2018 02:20:04;30265
1718;333;22.07.2018 21:23:10;36993
1719;505;28.11.2019 21:44:37;16749
1720;43;30.03.2020 04:15:13;82185
1721;401;06.01.2018 01:03:37;38264
1722;76;11.12.2019 16:53:52;60375
1723;49;13.12.2018 11:44:54;55265
1724;409;11.01.2018 06:06:44;91599
1725;330;26.04.2018 02:57:16;89712
1726;544;28.12.2018 19:58:46;28402
1727;264;10.10.2020 09:46:53;48526
1728;183;14.08.2018 16:07:59;7424
1729;483;30.04.2019 20:44:49;89902
1730;543;09.07.2020 20:27:08;68246
1731;424;06.03.2020 22:14:19;36676
1732;387;07.10.2020 20:16:55;94043
1733;380;26.07.2019 18:10:03;98434
1734;309;23.07.2020 11:12:28;9426
1735;169;21.11.2019 06:31:14;78977
1736;428;11.07.2019 09:01:37;21592
1737;548;16.07.2018 13:47:19;77664
1738;2;12.08.2018 12:25:57;52759
1739;395;13.04.2018 20:26:26;76042
1740;308;09.04.2020 08:30:56;5642
1741;370;17.04.2018 11:20:50;20208
1742;60;24.12.2018 01:53:08;37658
1743;208;17.07.2018 08:22:49;93833
1744;274;01.09.2020 22:50:40;60657
1745;516;02.11.2019 15:55:52;63297
1746;304;22.02.2020 13:24:21;20431
1747;514;30.07.2019 20:41:16;59177
1748;46;29.09.2018 21:31:11;66173
1749;122;26.05.2019 11:55:42;68535
1750;149;07.10.2020 04:58:41;49232
1751;197;09.02.2020 17:37:40;14322
1752;418;06.05.2020 20:58:41;92798
1753;223;19.10.2018 10:17:23;61136
1754;16;13.07.2020 08:18:29;27044
1755;207;07.08.2020 23:29:57;32415
1756;466;13.05.2020 21:53:56;42754
1757;167;11.04.2018 10:44:42;20416
1758;51;30.12.2019 09:16:18;1528
1759;502;01.05.2019 17:43:15;80341
1760;530;29.08.2019 16:18:46;65247
1761;468;01.06.2020 01:33:03;34002
1762;187;13.05.2019 01:04:56;90752
1763;471;01.08.2018 18:24:02;57541
1764;128;14.07.2020 22:58:38;17576
1765;368;03.12.2020 14:45:48;8604
1766;144;28.01.2018 18:01:40;55310
1767;217;28.09.2019 09:41:25;85409
1768;221;26.11.2020 17:53:46;3454
1769;311;22.04.2019 10:14:38;22443
1770;114;10.06.2020 16:09:24;91024
1771;498;16.08.2018 21:51:31;23236
1772;248;13.09.2020 13:04:28;30534
1773;414;13.03.2020 13:10:36;7901
1774;505;25.06.2020 03:49:37;96582
1775;544;22.04.2020 21:39:32;73342
1776;202;08.12.2019 06:21:16;76614
1777;275;02.10.2020 21:27:58;47879
1778;155;17.12.2020 18:18:22;89085
1779;366;13.01.2018 14:01:01;89909
1780;303;15.09.2020 23:47:22;52832
1781;531;07.07.2018 11:28:08;70015
1782;272;28.05.2019 08:53:58;55851
1783;486;24.07.2019 03:26:06;95493
1784;255;10.04.2019 11:42:17;11977
1785;26;30.06.2020 23:48:44;17886
1786;497;10.06.2018 22:42:37;83499
1787;380;19.11.2020 06:46:30;76265
1788;424;26.03.2020 07:28:30;78044
1789;43;02.09.2020 05:17:29;4544
1790;389;04.11.2019 13:07:23;46471
1791;190;17.02.2019 03:19:04;18009
1792;387;24.02.2018 03:03:25;50547
1793;490;05.05.2019 05:38:44;14444
1794;514;30.06.2019 19:46:52;40406
1795;212;18.12.2018 21:07:23;90780
1796;53;26.05.2020 21:40:27;85625
1797;154;19.10.2019 10:21:18;72939
1798;380;05.05.2019 19:19:07;84951
1799;80;31.12.2019 16:38:32;36904
1800;180;24.08.2018 19:53:01;82143
1801;460;22.11.2018 16:06:31;98791
1802;476;09.04.2018 16:50:39;30288
1803;53;16.01.2020 20:33:11;46146
1804;111;22.06.2018 04:44:27;30039
1805;512;17.10.2018 23:36:53;6320
1806;179;21.01.2020 18:32:44;32326
1807;234;25.02.2020 13:40:53;14394
1808;189;24.10.2019 13:33:45;45794
1809;523;28.12.2018 23:07:09;60922
1810;239;20.07.2020 11:08:27;18312
1811;74;18.12.2020 01:30:36;4092
1812;96;19.06.2018 06:16:24;64376
1813;466;08.01.2019 19:29:27;26990
1814;106;10.11.2020 04:24:00;92505
1815;475;21.03.2020 22:03:58;59751
1816;261;29.06.2020 04:57:09;72850
1817;237;12.09.2018 23:10:00;96329
1818;445;16.12.2020 23:15:36;88455
1819;359;12.03.2018 04:33:13;53333
1820;320;08.08.2018 08:55:36;47979
1821;229;09.08.2019 20:58:29;63669
1822;438;03.08.2019 10:13:07;14038
1823;284;12.08.2018 05:35:45;27192
1824;542;25.11.2019 01:41:48;19559
1825;451;08.07.2018 23:26:31;71709
1826;543;23.04.2019 09:45:31;5851
1827;29;11.02.2020 14:19:52;56980
1828;476;13.01.2021 01:09:57;46342
1829;188;24.12.2019 23:55:51;16134
1830;494;01.01.2018 11:07:06;92659
1831;131;25.12.2020 20:10:03;2549
1832;149;20.10.2019 09:45:13;1857
1833;180;11.01.2018 19:15:03;87075
1834;113;13.02.2020 21:50:53;4399
1835;18;01.02.2020 10:30:24;15016
1836;154;26.03.2018 06:34:32;11722
1837;186;22.01.2018 02:07:31;52175
1838;185;13.01.2018 18:55:47;90308
1839;219;13.10.2019 06:57:53;19120
1840;92;13.06.2018 10:04:26;91056
1841;404;25.04.2020 13:34:39;7714
1842;41;03.03.2018 20:32:46;58654
1843;487;27.11.2019 01:08:04;7532
1844;131;16.06.2020 16:15:13;33326
1845;183;20.08.2019 19:31:49;18000
1846;502;11.04.2020 22:48:35;84130
1847;260;24.04.2020 11:52:28;90090
1848;433;15.10.2020 19:53:01;30138
1849;210;13.02.2018 06:21:21;46078
1850;382;12.12.2019 00:43:04;43040
1851;324;28.12.2020 21:18:09;506
1852;401;14.01.2018 13:39:36;71891
1853;405;12.04.2019 10:14:57;58553
1854;441;09.06.2020 05:59:07;21392
1855;355;21.05.2020 10:34:53;68777
1856;81;30.08.2020 00:28:09;21387
1857;118;21.08.2019 14:55:14;13448
1858;242;19.08.2019 15:36:46;77242
1859;548;23.03.2018 22:41:43;90363
1860;307;05.12.2018 05:44:37;77053
1861;146;26.01.2021 00:28:20;93706
1862;298;03.01.2018 18:24:14;38615
1863;413;10.05.2020 23:06:03;18611
1864;365;12.05.2018 11:26:41;61453
1865;259;02.07.2019 17:54:50;74012
1866;203;22.02.2019 23:46:26;54548
1867;530;31.10.2020 01:41:12;42161
1868;281;21.05.2020 11:10:09;36243
1869;115;02.10.2019 10:58:47;38834
1870;131;15.12.2019 09:34:33;62473
1871;388;04.04.2018 19:02:43;16540
1872;434;09.09.2020 05:14:58;91247
1873;33;29.11.2018 08:33:03;46171
1874;353;09.02.2018 09:32:38;44984
1875;102;19.09.2019 18:07:57;88320
1876;407;31.08.2019 18:20:09;96022
1877;414;28.05.2019 05:19:09;96108
1878;168;10.05.2020 08:14:54;28473
1879;222;17.06.2020 13:10:42;36994
1880;226;02.06.2019 21:22:36;24230
1881;317;15.08.2020 05:36:42;86569
1882;505;22.03.2018 19:00:58;47986
1883;433;22.11.2018 23:51:21;95894
1884;530;10.10.2020 13:42:47;94287
1885;189;15.03.2018 10:31:18;73537
1886;553;10.11.2018 19:07:22;48464
1887;7;12.02.2018 03:19:49;87395
1888;122;27.01.2019 05:17:22;5666
1889;520;07.01.2018 17:13:04;61716
1890;294;29.05.2019 12:37:16;47303
1891;372;03.01.2019 01:15:57;20118
1892;529;17.08.2019 22:18:18;21792
1893;374;13.05.2019 10:59:07;33081
1894;402;12.05.2018 19:35:52;49917
1895;369;19.01.2019 09:19:11;72427
1896;278;01.09.2018 08:10:03;65155
1897;181;15.08.2019 19:06:24;61579
1898;158;16.07.2020 04:54:14;7316
1899;512;13.03.2018 09:36:29;36735
1900;477;18.02.2019 03:01:20;43762
1901;392;08.06.2018 18:45:27;25848
1902;212;25.05.2019 11:53:26;23758
1903;87;17.05.2018 00:22:18;77279
1904;426;11.09.2018 21:19:21;12347
1905;357;08.07.2018 07:05:18;47829
1906;421;05.07.2020 03:36:06;54092
1907;263;10.09.2018 01:24:27;94074
1908;310;06.09.2018 11:44:40;48852
1909;134;31.01.2019 11:10:38;68033
1910;302;13.11.2018 22:09:20;72350
1911;299;11.02.2020 00:07:39;3484
1912;294;06.01.2021 03:59:15;40272
1913;257;01.01.2021 10:17:23;42583
1914;30;09.05.2020 06:58:35;69798
1915;226;14.11.2018 16:08:33;28700
1916;436;13.01.2020 09:11:27;40420
1917;85;05.12.2018 19:05:38;53540
1918;60;05.11.2019 19:47:48;61021
1919;11;24.01.2020 04:55:32;93138
1920;11;01.08.2018 19:29:32;39331
1921;377;22.12.2019 19:47:24;90658
1922;61;02.11.2020 08:03:49;52893
1923;150;04.03.2019 01:42:21;38456
1924;98;24.02.2019 17:11:23;53181
1925;417;17.05.2018 16:12:20;98698
1926;379;27.09.2018 09:30:11;54066
1927;264;07.04.2019 15:58:05;29464
1928;304;06.07.2020 07:38:07;64843
1929;313;09.11.2018 09:54:32;84092
1930;149;15.10.2019 00:46:17;76320
1931;42;12.10.2018 22:32:00;40345
1932;215;20.10.2018 06:31:30;64406
1933;550;03.04.2019 17:08:57;33273
1934;237;20.07.2018 08:36:44;32773
1935;36;12.02.2020 08:07:27;16552
1936;186;19.01.2020 21:01:24;49933
1937;432;04.10.2018 04:59:46;88709
1938;525;06.12.2020 14:18:09;44715
1939;547;26.10.2019 02:02:09;5363
1940;53;06.09.2019 07:24:41;25454
1941;258;27.08.2018 12:27:52;87498
1942;399;22.12.2018 19:03:13;10444
1943;135;06.05.2020 01:58:15;71611
1944;297;26.03.2019 10:27:24;91633
1945;59;30.07.2020 17:54:29;65902
1946;120;26.01.2021 08:50:22;49733
1947;282;26.05.2019 23:30:29;24644
1948;444;29.07.2020 17:29:28;97268
1949;497;16.01.2021 22:24:06;2125
1950;521;30.12.2019 09:06:19;19936
1951;123;30.08.2018 09:27:03;78343
1952;438;07.06.2018 22:59:24;25430
1953;178;20.04.2020 17:28:20;34100
1954;419;01.02.2021 05:04:36;88105
1955;152;03.09.2018 11:45:26;39319
1956;429;03.10.2020 00:59:35;43500
1957;151;11.06.2020 15:03:48;96089
1958;401;18.10.2018 07:34:21;35483
1959;379;06.02.2020 19:01:53;38985
1960;413;31.01.2018 00:43:09;2315
1961;344;14.03.2020 14:23:51;59212
1962;422;24.02.2020 22:34:29;1268
1963;374;21.12.2019 07:06:07;35525
1964;147;01.03.2020 01:19:46;50820
1965;2;09.01.2020 23:27:00;28182
1966;219;02.07.2018 12:22:12;46724
1967;253;18.04.2018 15:19:13;56451
1968;199;10.01.2018 07:34:09;27272
1969;189;31.10.2019 10:03:51;86315
1970;494;29.01.2019 18:34:56;66162
1971;316;14.03.2018 04:35:27;86715
1972;103;14.12.2018 19:58:28;69308
1973;395;19.02.2020 12:41:33;97429
1974;258;03.03.2019 01:29:17;79911
1975;263;09.09.2019 02:35:51;14412
1976;367;28.03.2020 11:30:44;74019
1977;443;14.01.2019 16:44:06;88368
1978;468;21.09.2019 15:06:36;20408
1979;499;26.09.2019 11:39:06;79506
1980;385;16.10.2020 19:31:22;26730
1981;221;20.12.2019 20:51:33;88069
1982;211;10.02.2020 07:31:14;72202
1983;332;09.10.2020 02:31:23;87034
1984;28;12.02.2018 06:31:21;97914
1985;33;19.02.2019 19:33:53;48293
1986;318;02.04.2018 19:34:24;39738
1987;337;10.08.2019 15:27:51;98784
1988;366;27.10.2018 19:19:33;81812
